ID,age,gender,pastvote_EURef,Vote2015R,social_grade,govregion,W8,starttime,endtime,disposition,Q1,Q2
60,69,2,2,1,2,3,1.90499747253478,7/20/2016,7/20/2016,1,3,1
63,32,2,1,7,1,3,.479115915601519,7/19/2016,7/19/2016,1,3,5
65,49,1,1,7,2,3,.50326239770791,7/19/2016,7/19/2016,1,1,1
71,70,2,2,1,2,3,1.25831043047577,7/19/2016,7/19/2016,1,4,1
76,66,2,2,1,1,3,1.00095980875454,7/19/2016,7/19/2016,1,4,1
88,76,2,4,3,2,3,1.50188229520219,7/19/2016,7/19/2016,1,3,3
89,60,1,2,1,2,3,2.01731798784081,7/20/2016,7/20/2016,1,2,1
94,78,1,1,1,1,3,.609577019657068,7/19/2016,7/19/2016,1,2,1
96,48,1,1,2,1,3,1.02073498921571,7/19/2016,7/19/2016,1,4,1
97,66,2,2,1,1,3,1.09399756723659,7/19/2016,7/19/2016,1,4,1
109,62,1,2,1,2,3,1.33250164490187,7/19/2016,7/19/2016,1,1,2
111,74,2,2,4,2,3,.934620896926903,7/19/2016,7/19/2016,1,3,2
114,76,1,2,4,2,3,1.02727856520593,7/19/2016,7/19/2016,1,3,4
115,66,1,1,1,2,3,.883485449623516,7/20/2016,7/20/2016,1,2,1
125,42,1,2,1,2,3,1.12882207556984,7/19/2016,7/19/2016,1,5,1
131,50,1,1,2,1,3,1.20076435940462,7/19/2016,7/19/2016,1,1,1
136,68,1,3,7,1,3,1.71445117507984,7/20/2016,7/20/2016,1,3,3
141,69,2,4,1,2,3,2.43687783595725,7/20/2016,7/20/2016,1,3,3
144,75,2,2,1,1,3,1.51538591718208,7/20/2016,7/20/2016,1,3,1
152,45,2,1,5,1,3,.516122508427251,7/19/2016,7/19/2016,1,1,1
154,68,1,2,1,1,3,.915718834030367,7/19/2016,7/19/2016,1,1,1
159,72,2,2,1,1,3,1.09399756723659,7/19/2016,7/19/2016,1,3,1
160,59,1,2,1,2,3,1.53626951276794,7/19/2016,7/19/2016,1,5,1
163,46,1,2,4,2,3,1.15051136543772,7/19/2016,7/19/2016,1,1,1
172,65,1,1,1,1,3,.642281191237474,7/19/2016,7/19/2016,1,3,1
176,47,2,2,6,1,3,.785648315354922,7/19/2016,7/19/2016,1,3,1
182,58,2,2,2,1,3,1.35356185144587,7/19/2016,7/19/2016,1,2,4
189,46,1,2,2,2,3,1.24447076216249,7/19/2016,7/19/2016,1,4,2
192,50,1,2,6,1,3,.719764528223964,7/19/2016,7/19/2016,1,5,1
199,46,2,3,7,1,3,1.67466271782116,7/19/2016,7/19/2016,1,3,1
202,60,2,2,4,2,3,1.01705863580375,7/19/2016,7/19/2016,1,5,1
203,42,2,2,4,2,3,1.00343779920537,7/19/2016,7/19/2016,1,5,1
204,47,1,1,2,2,3,.689515295966595,7/19/2016,7/19/2016,1,3,1
206,47,2,1,5,1,3,.571602789748105,7/19/2016,7/19/2016,1,1,1
207,44,2,2,1,2,3,.99415243948891,7/19/2016,7/19/2016,1,2,1
211,30,2,2,7,1,3,.719737544973129,7/19/2016,7/19/2016,1,3,1
216,70,2,1,1,1,3,.728253861082046,7/19/2016,7/19/2016,1,3,2
228,49,2,2,3,1,3,.845697307295319,7/19/2016,7/19/2016,1,4,1
230,70,2,1,1,1,3,.728253861082046,7/19/2016,7/19/2016,1,3,1
234,71,1,1,1,1,3,.642281191237474,7/19/2016,7/19/2016,1,1,1
236,69,2,1,2,1,3,.845938162271127,7/19/2016,7/19/2016,1,1,1
238,48,2,1,1,1,3,.575371017379382,7/19/2016,7/19/2016,1,3,1
242,40,2,1,1,1,3,.595430143067614,7/19/2016,7/19/2016,1,3,1
265,49,2,2,1,2,3,1.50508001735675,7/19/2016,7/19/2016,1,1,1
274,67,2,2,1,2,3,.958254456456259,7/19/2016,7/19/2016,1,4,1
283,37,1,3,7,1,3,1.66543677489132,7/19/2016,7/19/2016,1,1,5
289,42,2,3,7,2,3,1.54920441174037,7/19/2016,7/19/2016,1,3,3
306,64,2,2,1,1,3,1.18362956234575,7/19/2016,7/19/2016,1,4,1
313,45,2,2,2,1,3,1.09210682456883,7/19/2016,7/19/2016,1,3,1
322,55,2,2,4,2,3,1.01705863580375,7/19/2016,7/19/2016,1,5,1
339,59,2,2,7,2,3,.865352743203237,7/19/2016,7/19/2016,1,3,1
346,68,2,2,1,2,3,1.25831043047577,7/19/2016,7/19/2016,1,3,1
348,74,2,2,2,2,3,1.0564283597747,7/19/2016,7/19/2016,1,4,1
354,66,2,2,4,2,3,1.22727654979336,7/19/2016,7/19/2016,1,4,1
370,69,1,1,2,1,3,.70808339142237,7/19/2016,7/19/2016,1,2,1
378,58,1,3,7,1,3,1.43269148989483,7/19/2016,7/19/2016,1,4,5
382,60,1,2,2,2,3,1.11871640974042,7/19/2016,7/19/2016,1,5,1
388,46,1,2,4,2,3,1.1009817837337,7/19/2016,7/19/2016,1,4,1
394,59,1,2,1,2,3,2.01731798784081,7/19/2016,7/19/2016,1,1,1
395,44,2,2,4,2,3,1.00343779920537,7/19/2016,7/19/2016,1,3,1
396,41,2,2,1,2,3,1.02881151708339,7/19/2016,7/19/2016,1,4,1
400,73,1,2,1,2,3,1.05325513945529,7/19/2016,7/19/2016,1,4,1
403,35,1,1,1,2,3,1.24336391004361,7/19/2016,7/19/2016,1,3,1
404,62,2,2,4,2,3,1.11659716391821,7/19/2016,7/19/2016,1,4,1
415,70,2,1,1,2,3,.882573440884057,7/19/2016,7/19/2016,1,2,1
422,70,1,2,1,2,3,1.05325513945529,7/19/2016,7/19/2016,1,1,2
430,76,2,2,1,1,3,1.05466190098403,7/19/2016,7/19/2016,1,5,1
431,70,2,3,7,2,3,1.9608462372573,7/19/2016,7/19/2016,1,4,3
433,67,2,1,1,2,3,.697183345135165,7/19/2016,7/19/2016,1,3,1
434,31,2,1,2,1,3,.656432417468282,7/19/2016,7/19/2016,1,1,1
439,76,2,1,2,1,3,.87748907085174,7/19/2016,7/19/2016,1,3,1
460,72,2,2,3,2,3,1.17407690044545,7/19/2016,7/19/2016,1,3,2
461,45,1,2,7,2,3,.949174484363081,7/19/2016,7/19/2016,1,4,1
466,36,2,2,4,1,3,.872406748459401,7/19/2016,7/19/2016,1,3,1
469,69,1,1,1,2,3,.738748555240376,7/19/2016,7/19/2016,1,2,1
472,74,2,2,1,1,3,1.00095980875454,7/19/2016,7/19/2016,1,3,3
483,32,2,1,1,1,3,.720729126734364,7/19/2016,7/19/2016,1,3,1
494,31,2,1,7,1,3,.53061819529064,7/19/2016,7/19/2016,1,3,1
527,64,2,2,2,2,3,1.14961006109505,7/19/2016,7/19/2016,1,3,1
531,37,1,3,7,1,3,1.21369739952062,7/19/2016,7/19/2016,1,2,1
532,72,1,1,1,1,3,.609577019657068,7/19/2016,7/19/2016,1,3,1
536,60,2,2,1,1,3,.906608761891206,7/19/2016,7/19/2016,1,4,4
539,29,2,1,2,1,3,.794568378020995,7/19/2016,7/19/2016,1,1,1
543,51,2,3,4,1,3,2.25880257343996,7/19/2016,7/19/2016,1,3,3
599,64,2,1,1,1,3,.603512613840483,7/19/2016,7/19/2016,1,1,1
601,61,2,2,2,1,3,1.0039912498886,7/19/2016,7/19/2016,1,4,1
603,63,2,2,4,1,3,.884248947126317,7/19/2016,7/19/2016,1,5,1
608,49,1,2,1,1,3,1.20778887294952,7/19/2016,7/19/2016,1,2,1
618,67,1,2,1,1,3,.882793339938465,7/19/2016,7/19/2016,1,1,1
635,69,1,2,2,1,3,.890468446952971,7/19/2016,7/19/2016,1,3,1
636,45,2,1,2,1,3,.717446855992233,7/19/2016,7/19/2016,1,1,1
641,38,2,3,7,1,3,1.85467958820604,7/19/2016,7/19/2016,1,3,3
651,43,2,2,2,2,3,1.30765951806173,7/19/2016,7/19/2016,1,3,1
656,50,1,1,7,2,3,1.18100108972306,7/20/2016,7/20/2016,1,3,3
657,69,2,1,2,1,3,.845938162271127,7/19/2016,7/19/2016,1,1,1
659,22,1,2,1,1,3,1.26941485885394,7/19/2016,7/19/2016,1,3,1
664,68,1,2,4,1,3,.817178759121768,7/19/2016,7/19/2016,1,5,1
670,43,1,1,1,2,3,1.06494024249272,7/19/2016,7/19/2016,1,2,1
673,53,2,2,7,2,3,.701527521260394,7/19/2016,7/19/2016,1,4,1
680,48,2,2,2,2,3,1.65927661838999,7/19/2016,7/19/2016,1,3,1
688,45,1,2,1,2,3,1.51831604361413,7/19/2016,7/19/2016,1,1,2
703,44,2,1,2,2,3,.913908501931624,7/19/2016,7/19/2016,1,1,1
712,50,2,1,2,2,3,.636956484332919,7/19/2016,7/19/2016,1,4,1
723,64,1,1,2,1,3,1.20076435940462,7/19/2016,7/19/2016,1,1,1
725,73,1,1,1,2,3,.583569780255733,7/19/2016,7/19/2016,1,3,1
743,44,2,2,4,1,3,.771323325609001,7/19/2016,7/19/2016,1,4,1
746,50,2,1,2,1,3,.665342943564957,7/19/2016,7/19/2016,1,3,3
747,48,2,2,1,1,3,.818398190496518,7/19/2016,7/19/2016,1,4,1
753,67,1,1,1,1,3,.922858663201995,7/19/2016,7/19/2016,1,1,1
766,65,2,1,1,2,3,.91549073341316,7/19/2016,7/19/2016,1,3,1
769,43,2,1,2,1,3,.656432417468282,7/19/2016,7/19/2016,1,1,1
771,49,1,1,2,1,3,.988319639755004,7/19/2016,7/19/2016,1,2,1
772,75,1,1,1,2,3,.766301619010276,7/19/2016,7/19/2016,1,4,1
775,66,1,1,1,1,3,.609577019657068,7/19/2016,7/19/2016,1,2,1
785,52,1,2,1,1,3,1.37396218733706,7/20/2016,7/20/2016,1,3,1
786,27,1,4,7,1,3,1.32650880767035,7/19/2016,7/19/2016,1,5,5
796,28,2,1,1,2,3,1.2550184807808,7/19/2016,7/19/2016,1,3,1
806,58,2,1,2,1,3,.701038990306355,7/19/2016,7/19/2016,1,1,1
807,32,2,1,2,1,3,.794568378020995,7/19/2016,7/19/2016,1,1,1
809,47,2,1,3,1,3,.593168398170075,7/19/2016,7/19/2016,1,1,1
837,20,1,1,2,2,3,.979614466744885,7/20/2016,7/20/2016,1,3,1
842,28,1,2,7,1,3,.789703085445002,7/19/2016,7/19/2016,1,4,2
851,57,1,2,4,2,3,.847397192564991,7/19/2016,7/19/2016,1,5,1
857,43,1,1,2,1,3,.694347055844269,7/19/2016,7/19/2016,1,2,1
866,19,1,1,7,1,3,.720009888684009,7/19/2016,7/19/2016,1,2,1
881,51,2,1,2,1,3,.727185602530609,7/19/2016,7/19/2016,1,1,1
886,48,2,3,1,1,3,1.39966707523491,7/19/2016,7/19/2016,1,1,5
910,68,1,1,3,2,3,.544504585038863,7/20/2016,7/20/2016,1,3,2
911,62,2,4,3,1,3,1.30009547127447,7/19/2016,7/19/2016,1,3,1
913,24,1,1,1,1,3,1.01445198203239,7/19/2016,7/19/2016,1,2,1
928,47,2,2,4,2,3,.764158604726534,7/19/2016,7/19/2016,1,4,1
929,71,2,2,7,2,3,1.01250593546098,7/19/2016,7/19/2016,1,3,1
941,61,1,1,5,1,3,.572342916713435,7/19/2016,7/19/2016,1,2,1
957,23,1,2,7,1,3,1.02653888164737,7/20/2016,7/20/2016,1,3,1
963,18,1,1,3,1,3,.834905701576275,7/19/2016,7/19/2016,1,1,1
965,45,2,2,1,2,3,.99415243948891,7/19/2016,7/19/2016,1,3,2
966,57,1,1,5,1,3,.572342916713435,7/19/2016,7/19/2016,1,2,1
970,59,1,2,4,2,3,.989727059676261,7/19/2016,7/19/2016,1,5,1
975,50,2,1,1,2,3,.577764108690625,7/19/2016,7/19/2016,1,3,1
987,24,1,1,5,2,3,.754505491391195,7/19/2016,7/19/2016,1,1,1
988,67,1,1,5,1,3,.483449207306335,7/19/2016,7/19/2016,1,2,1
989,43,1,3,7,2,3,3.16961062680634,7/19/2016,7/19/2016,1,3,1
1006,72,2,1,2,2,3,.740974238114935,7/19/2016,7/19/2016,1,2,1
1014,50,1,2,7,2,3,1.07220427630449,7/19/2016,7/19/2016,1,5,1
1019,40,2,2,7,1,3,.797105303248137,7/19/2016,7/19/2016,1,4,1
1027,19,2,1,2,1,3,.876042364427116,7/19/2016,7/19/2016,1,3,4
1030,25,2,3,7,2,3,1.02329798245777,7/19/2016,7/19/2016,1,3,3
1041,62,2,3,7,2,3,1.17839533987723,7/19/2016,7/19/2016,1,2,3
1046,44,2,3,7,1,3,1.10616711872031,7/19/2016,7/19/2016,1,3,1
1057,57,2,2,2,2,3,.843996233421565,7/19/2016,7/19/2016,1,5,1
1063,37,2,2,7,1,3,.996967609785925,7/19/2016,7/19/2016,1,2,4
1072,27,2,1,2,2,3,.881048099958183,7/19/2016,7/19/2016,1,2,1
1082,21,2,1,2,1,3,.772720250038267,7/19/2016,7/19/2016,1,3,1
1088,22,1,2,2,2,3,1.76805586357068,7/20/2016,7/20/2016,1,3,1
1089,48,2,1,2,1,3,.700855461640137,7/19/2016,7/19/2016,1,1,1
1098,40,1,1,1,2,3,1.06494024249272,7/19/2016,7/19/2016,1,4,1
1102,45,2,1,2,1,3,.691650409156847,7/19/2016,7/19/2016,1,1,1
1115,26,1,1,2,1,3,.720244079361148,7/19/2016,7/19/2016,1,1,1
1119,64,1,1,2,2,3,1.05177363552992,7/19/2016,7/19/2016,1,1,1
1120,58,1,2,1,1,3,1.55287152962373,7/19/2016,7/19/2016,1,3,5
1123,62,2,1,2,1,3,.665342943564957,7/19/2016,7/19/2016,1,2,1
1132,74,1,2,1,1,3,.915718834030367,7/19/2016,7/19/2016,1,5,1
1138,62,1,1,3,1,3,.673352990254179,7/19/2016,7/19/2016,1,2,1
1152,73,2,1,1,2,3,.697183345135165,7/19/2016,7/19/2016,1,3,2
1155,46,2,2,2,1,3,.999229862111329,7/19/2016,7/19/2016,1,1,1
1158,59,2,1,2,1,3,.949382371588772,7/19/2016,7/19/2016,1,1,1
1159,44,2,1,5,1,3,.571602789748105,7/19/2016,7/19/2016,1,1,1
1160,56,2,1,2,1,3,.868643245250398,7/19/2016,7/19/2016,1,1,1
1162,36,2,2,1,1,3,.790827614237791,7/19/2016,7/19/2016,1,5,1
1165,66,2,2,1,1,3,1.00095980875454,7/19/2016,7/19/2016,1,2,1
1168,70,2,2,7,1,3,.805427439029229,7/19/2016,7/19/2016,1,3,3
1180,75,1,1,2,1,3,.734492738283184,7/19/2016,7/19/2016,1,1,1
1187,29,2,2,1,2,3,1.13940299771433,7/19/2016,7/19/2016,1,5,1
1189,34,2,2,4,1,3,.843016706953523,7/19/2016,7/19/2016,1,5,1
1194,47,2,3,7,1,3,1.10616711872031,7/19/2016,7/19/2016,1,4,1
1201,23,2,2,7,1,3,.821323931017503,7/19/2016,7/19/2016,1,3,2
1202,46,2,1,3,1,3,1.01809294427039,7/19/2016,7/19/2016,1,3,1
1218,48,2,2,7,1,3,.996967609785925,7/19/2016,7/19/2016,1,4,1
1220,65,2,2,4,2,3,1.22727654979336,7/19/2016,7/19/2016,1,4,1
1221,68,2,1,7,1,3,.640460416676134,7/19/2016,7/19/2016,1,1,1
1244,64,2,4,4,2,3,1.4283540632862,7/19/2016,7/19/2016,1,3,1
1246,53,2,1,2,1,3,.949382371588772,7/19/2016,7/19/2016,1,1,1
1249,66,1,2,2,1,3,.973236194048209,7/19/2016,7/19/2016,1,5,1
1252,65,1,1,2,2,3,.64335695139842,7/19/2016,7/19/2016,1,2,1
1264,53,2,1,2,1,3,.798354542052687,7/19/2016,7/19/2016,1,1,1
1270,18,1,2,7,2,3,.947406833516664,7/19/2016,7/19/2016,1,4,1
1276,32,2,2,7,1,3,.634850320369221,7/19/2016,7/19/2016,1,3,1
1279,47,2,1,7,2,3,.694402719372728,7/19/2016,7/19/2016,1,3,3
1285,65,2,3,7,1,3,1.35292189115557,7/19/2016,7/19/2016,1,1,2
1288,20,2,1,2,1,3,.876042364427116,7/19/2016,7/19/2016,1,1,1
1291,61,2,2,4,1,3,.888229848995879,7/19/2016,7/19/2016,1,5,1
1316,25,2,1,7,1,3,.487814135636799,7/19/2016,7/19/2016,1,2,4
1322,22,1,3,7,2,3,2.49915114129047,7/20/2016,7/20/2016,1,3,4
1337,56,2,2,4,2,3,.850334053089329,7/19/2016,7/19/2016,1,3,1
1341,74,1,2,1,2,3,1.05325513945529,7/19/2016,7/19/2016,1,3,1
1345,58,2,1,2,1,3,.665342943564957,7/19/2016,7/19/2016,1,2,1
1350,32,2,1,2,2,3,.585420996742331,7/19/2016,7/19/2016,1,3,1
1352,61,2,2,2,2,3,.961156562965222,7/19/2016,7/19/2016,1,4,2
1374,70,1,1,1,1,3,.609577019657068,7/19/2016,7/19/2016,1,3,1
1380,45,1,2,4,1,3,1.20178479584356,7/19/2016,7/19/2016,1,5,1
1386,42,2,2,4,1,3,.798213925008889,7/19/2016,7/19/2016,1,5,1
1389,21,1,3,7,1,3,1.66233522636332,7/19/2016,7/19/2016,1,1,1
1393,30,2,2,7,2,3,.609194277040465,7/19/2016,7/19/2016,1,4,1
1414,32,1,2,1,1,3,.98141807824754,7/19/2016,7/19/2016,1,1,1
1415,20,2,1,5,2,3,1.13833297709851,7/19/2016,7/19/2016,1,1,1
1417,44,1,2,4,1,3,.87580813843499,7/19/2016,7/19/2016,1,2,1
1426,33,2,1,2,1,3,.700855461640137,7/19/2016,7/19/2016,1,1,1
1427,42,1,1,7,2,3,.676910373321589,7/19/2016,7/19/2016,1,1,1
1435,47,2,2,2,1,3,.999229862111329,7/19/2016,7/19/2016,1,4,1
1440,62,2,1,2,1,3,.769648986612809,7/19/2016,7/19/2016,1,4,1
1444,54,1,2,4,2,3,.816928264526794,7/19/2016,7/19/2016,1,5,1
1454,55,2,1,1,1,3,.662577799627651,7/19/2016,7/19/2016,1,3,2
1460,47,2,2,1,1,3,.862305742749962,7/19/2016,7/19/2016,1,3,1
1462,21,1,4,7,2,3,2.08972801503683,7/19/2016,7/19/2016,1,3,5
1463,27,2,2,7,1,3,.797105303248137,7/19/2016,7/19/2016,1,1,1
1465,33,1,1,7,1,3,1.09208039427,7/19/2016,7/19/2016,1,1,1
1467,42,2,2,2,1,3,1.09210682456883,7/19/2016,7/19/2016,1,4,1
1469,22,2,3,5,1,3,1.50928555927471,7/19/2016,7/19/2016,1,5,4
1475,52,1,2,2,1,3,1.16857287331118,7/19/2016,7/19/2016,1,4,1
1482,65,1,1,2,1,3,.647865257918919,7/19/2016,7/19/2016,1,1,1
1494,18,2,1,7,1,3,.616414133111751,7/19/2016,7/19/2016,1,3,2
1498,44,1,2,3,2,3,.773257593347571,7/19/2016,7/19/2016,1,4,1
1501,39,1,1,7,2,3,1.02479683794931,7/20/2016,7/20/2016,1,1,1
1511,18,2,1,7,1,3,.585027080448675,7/19/2016,7/19/2016,1,1,1
1512,18,1,3,7,1,3,1.81684686804355,7/19/2016,7/19/2016,1,5,1
1515,18,2,1,7,1,3,.585027080448675,7/19/2016,7/19/2016,1,2,1
1516,18,2,1,7,2,3,.735439795884827,7/19/2016,7/19/2016,1,2,3
1517,19,1,1,2,1,3,1.02327174445121,7/19/2016,7/19/2016,1,3,1
1519,41,2,1,2,1,3,.691650409156847,7/19/2016,7/19/2016,1,1,1
1521,19,1,1,1,1,3,.894805572240224,7/19/2016,7/19/2016,1,1,1
1526,67,2,2,7,1,3,1.21936304309319,7/19/2016,7/19/2016,1,3,3
1532,26,2,1,3,1,3,.615291766920017,7/19/2016,7/19/2016,1,3,1
1537,34,1,4,7,2,3,1.16191572499511,7/19/2016,7/19/2016,1,3,3
1538,43,2,1,7,1,3,.579938384840565,7/19/2016,7/19/2016,1,2,1
1541,24,2,1,2,1,3,.772720250038267,7/19/2016,7/19/2016,1,1,1
1545,46,1,2,1,1,3,1.32005109214751,7/19/2016,7/19/2016,1,5,1
1546,27,1,1,7,1,3,.574552860218542,7/19/2016,7/19/2016,1,3,2
1549,52,2,2,4,2,3,.746682450716881,7/19/2016,7/19/2016,1,3,1
1551,26,2,1,2,1,3,.717446855992233,7/19/2016,7/19/2016,1,3,1
1553,52,1,2,2,1,3,1.65040918803108,7/19/2016,7/19/2016,1,2,1
1558,40,2,2,7,1,3,.695490694112044,7/19/2016,7/19/2016,1,3,1
1560,22,2,2,7,2,3,.769793113289623,7/19/2016,7/19/2016,1,3,3
1566,19,2,1,2,2,3,1.00761946617648,7/19/2016,7/19/2016,1,2,1
1580,20,1,3,7,1,3,1.77976540364365,7/19/2016,7/19/2016,1,3,5
1593,40,1,2,1,2,3,1.54897077122001,7/19/2016,7/19/2016,1,5,1
1594,20,1,2,7,2,3,.982742213484252,7/20/2016,7/20/2016,1,2,1
1596,20,2,1,2,1,3,.876042364427116,7/19/2016,7/19/2016,1,1,1
1605,24,2,2,4,1,3,1.03267207662418,7/19/2016,7/19/2016,1,4,1
1628,33,2,1,7,1,3,.53061819529064,7/19/2016,7/19/2016,1,2,1
1634,28,2,2,7,2,3,.954432582271821,7/19/2016,7/19/2016,1,3,1
1638,64,1,1,3,1,3,1.05416946116631,7/19/2016,7/19/2016,1,1,1
10,57,1,2,2,1,4,1.61032258559003,7/19/2016,7/19/2016,1,4,2
19,45,1,1,2,1,4,.768069756839459,7/19/2016,7/19/2016,1,3,1
20,67,2,2,2,2,4,1.03076889061224,7/19/2016,7/19/2016,1,5,1
23,67,1,3,7,2,4,2.17772213622544,7/19/2016,7/19/2016,1,2,2
24,68,1,1,2,1,4,.716652727085404,7/19/2016,7/19/2016,1,2,1
26,79,1,2,1,2,4,.839454253355667,7/19/2016,7/19/2016,1,5,1
30,30,2,1,1,1,4,.690148824947609,7/19/2016,7/19/2016,1,1,1
31,35,1,3,1,1,4,1.72532435378492,7/19/2016,7/19/2016,1,3,5
34,34,2,2,2,1,4,.848676187966359,7/19/2016,7/19/2016,1,3,3
36,58,2,1,1,1,4,.690329549933383,7/19/2016,7/19/2016,1,2,1
37,65,1,1,2,1,4,.690884833868944,7/19/2016,7/19/2016,1,2,1
38,65,1,2,4,2,4,.687874862427527,7/19/2016,7/19/2016,1,4,1
41,46,2,1,3,2,4,.724413289404771,7/19/2016,7/19/2016,1,1,1
46,70,2,2,4,1,4,.93820805476927,7/19/2016,7/19/2016,1,5,1
48,78,2,2,1,1,4,1.14495060820977,7/19/2016,7/19/2016,1,5,1
59,40,2,1,2,1,4,.700020870304982,7/19/2016,7/19/2016,1,1,1
62,74,2,2,1,2,4,1.31691635871651,7/19/2016,7/19/2016,1,3,1
67,34,2,2,4,1,4,.849549558036837,7/19/2016,7/19/2016,1,5,1
74,40,2,2,4,1,4,.701855102175356,7/19/2016,7/19/2016,1,4,3
78,40,1,1,7,2,4,.898140551947241,7/19/2016,7/19/2016,1,1,1
81,66,2,2,4,1,4,.858419235287684,7/19/2016,7/19/2016,1,5,1
82,68,1,1,7,2,4,.474470005155138,7/19/2016,7/19/2016,1,4,1
83,64,1,2,4,2,4,.745101061929216,7/19/2016,7/19/2016,1,3,1
86,35,1,1,7,1,4,.580545386578463,7/19/2016,7/19/2016,1,1,1
91,48,1,2,5,2,4,.966040569234988,7/20/2016,7/20/2016,1,1,1
99,31,2,2,7,1,4,.665396678857624,7/19/2016,7/19/2016,1,3,1
100,32,2,1,2,1,4,.700020870304982,7/19/2016,7/19/2016,1,2,1
101,36,2,2,7,2,4,.615548109761947,7/19/2016,7/19/2016,1,4,2
102,51,2,2,1,2,4,1.42481224821269,7/19/2016,7/19/2016,1,5,2
104,51,2,2,1,1,4,1.2387572220348,7/19/2016,7/19/2016,1,5,1
108,68,1,1,1,1,4,.637968127452081,7/19/2016,7/19/2016,1,2,1
116,44,1,2,1,1,4,1.28956269682628,7/19/2016,7/19/2016,1,4,1
117,40,2,2,1,1,4,.856515164228077,7/19/2016,7/19/2016,1,4,1
118,48,1,1,2,1,4,1.03308808328846,7/19/2016,7/19/2016,1,2,1
126,67,1,2,1,1,4,1.3275149884073,7/19/2016,7/19/2016,1,4,1
133,59,1,1,2,1,4,1.17159912944231,7/19/2016,7/19/2016,1,1,1
134,40,2,1,2,2,4,.679073870586812,7/19/2016,7/19/2016,1,2,1
139,38,1,2,7,1,4,.730079754778308,7/19/2016,7/19/2016,1,3,2
140,77,1,2,1,2,4,1.10231059797101,7/19/2016,7/19/2016,1,4,1
142,68,2,2,1,1,4,1.04757960725813,7/19/2016,7/19/2016,1,4,1
147,66,2,1,2,2,4,.74994162393557,7/19/2016,7/19/2016,1,3,1
150,41,1,3,7,2,4,2.33396518064913,7/20/2016,7/20/2016,1,3,3
162,37,2,2,2,1,4,.962154536913225,7/19/2016,7/19/2016,1,2,4
165,31,2,2,2,1,4,.929741030455503,7/19/2016,7/19/2016,1,4,1
187,49,1,3,7,2,4,1.17403438472537,7/19/2016,7/19/2016,1,3,5
188,56,1,2,6,1,4,.709798380853478,7/19/2016,7/19/2016,1,5,1
190,56,2,2,4,2,4,.681031506818198,7/19/2016,7/19/2016,1,5,1
195,32,2,2,2,2,4,.842770496396646,7/19/2016,7/19/2016,1,3,1
196,50,1,3,7,1,4,2.19162111339606,7/19/2016,7/19/2016,1,4,2
198,39,2,1,2,1,4,.676438243887229,7/19/2016,7/19/2016,1,1,1
212,34,1,2,7,2,4,.698931338167607,7/19/2016,7/19/2016,1,3,1
217,65,2,2,2,2,4,1.35353113959301,7/19/2016,7/19/2016,1,3,1
221,40,1,1,4,1,4,.927063788997804,7/19/2016,7/19/2016,1,3,1
222,68,2,1,7,1,4,.979727025240367,7/19/2016,7/19/2016,1,3,2
229,51,2,2,2,2,4,.937811139719516,7/19/2016,7/19/2016,1,2,1
232,62,1,2,4,1,4,.850649578098958,7/19/2016,7/19/2016,1,4,1
233,48,2,2,1,2,4,.819972456401779,7/19/2016,7/19/2016,1,1,4
239,45,1,1,2,1,4,1.05394608180549,7/19/2016,7/19/2016,1,4,1
240,52,2,2,7,1,4,1.02104003490337,7/19/2016,7/19/2016,1,4,1
244,44,1,3,7,2,4,2.43896266636344,7/20/2016,7/20/2016,1,3,1
245,74,2,2,4,2,4,.821795291407061,7/19/2016,7/19/2016,1,4,1
247,64,2,1,4,1,4,.940212465691983,7/19/2016,7/19/2016,1,3,2
257,53,1,1,2,1,4,.829551223411816,7/19/2016,7/19/2016,1,1,1
262,53,1,1,2,1,4,1.17159912944231,7/19/2016,7/19/2016,1,2,1
270,69,2,2,4,2,4,.821795291407061,7/19/2016,7/19/2016,1,5,1
275,55,1,2,4,2,4,1.14274822328729,7/19/2016,7/19/2016,1,2,1
277,30,2,1,2,1,4,.747393695313706,7/19/2016,7/19/2016,1,1,1
278,39,1,2,7,2,4,.698931338167607,7/19/2016,7/19/2016,1,4,1
280,66,2,2,4,2,4,1.24414287218418,7/19/2016,7/19/2016,1,3,2
287,44,1,1,1,2,4,.859531992341928,7/19/2016,7/19/2016,1,1,1
288,54,1,1,1,2,4,.998466440920229,7/19/2016,7/19/2016,1,2,2
303,58,2,2,2,2,4,1.08135603618112,7/19/2016,7/19/2016,1,4,1
304,47,2,2,5,2,4,.737943642217261,7/19/2016,7/19/2016,1,3,1
307,69,1,1,2,1,4,.690884833868944,7/19/2016,7/19/2016,1,1,1
316,73,1,2,1,1,4,.958368526011055,7/19/2016,7/19/2016,1,4,1
324,55,2,1,1,1,4,1.04981768227414,7/19/2016,7/19/2016,1,2,1
327,44,2,2,7,2,4,.931898492549807,7/19/2016,7/19/2016,1,3,5
328,43,2,2,7,2,4,.637007927041424,7/19/2016,7/19/2016,1,3,1
337,64,1,1,1,1,4,.755273839149695,7/19/2016,7/19/2016,1,2,1
338,46,1,1,2,1,4,.945230301459513,7/19/2016,7/19/2016,1,1,1
351,26,1,2,2,1,4,2.00659223912094,7/19/2016,7/19/2016,1,3,3
357,70,1,2,4,2,4,.903267507312818,7/19/2016,7/19/2016,1,5,1
383,72,1,2,4,1,4,.757080131648789,7/19/2016,7/19/2016,1,1,1
